Temp,DO,PH,BOD,Tot_col,BOD_log,Tot_col_log
27.1,6.8,7.2,0.6,2392.0,0.4700036292457356,7.780303087908373
30.3,6.3,6.7,1.3,278.0,0.832909122935104,5.631211781821365
30.4,6.4,6.9,1.0,277.0,0.6931471805599453,5.627621113690637
26.2,6.6,7.3,0.6,940.0,0.4700036292457356,6.846943139585379
26.2,6.9,7.2,0.5,774.0,0.4054651081081644,6.652863029353347
25.1,6.0,7.3,1.7,597.0,0.9932517730102833,6.393590753950631
27.4,6.1,7.2,0.7,311.0,0.5306282510621704,5.7430031878094825
28.1,4.5,6.9,0.7,388.0,0.5306282510621704,5.963579343618446
28.3,4.2,7.0,0.6,420.0,0.4700036292457356,6.042632833682381
28.2,6.0,7.0,2.2,1894.0,1.1631508098056809,7.546974117516527
27.2,7.3,7.0,1.0,927.0,0.6931471805599453,6.833031732786201
27.4,6.3,7.0,1.6,1876.0,0.9555114450274363,7.537430036586509
28.2,6.4,7.2,1.4,1357.0,0.8754687373538999,7.213768308118642
27.9,5.9,7.0,2.2,1284.0,1.1631508098056809,7.158513997329321
27.3,4.6,7.0,1.7,1937.0,0.9932517730102833,7.569411792450712
28.2,6.5,6.9,2.0,1573.0,1.0986122886681098,7.3613754289773485
28.2,6.5,7.0,1.4,1221.0,0.8754687373538999,7.108244139731541
26.7,6.4,6.4,1.2,376.0,0.7884573603642702,5.932245187448011
28.0,6.0,6.1,1.2,438.0,0.7884573603642702,6.0844994130751715
29.7,5.3,6.8,2.8,523.0,1.33500106673234,6.261491684321042
28.2,3.6,6.5,1.8,261.0,1.0296194171811581,5.568344503761097
28.9,6.9,6.7,1.8,205.0,1.0296194171811581,5.327876168789581
26.4,6.0,6.6,1.5,398.0,0.9162907318741551,5.988961416889864
30.0,4.9,6.8,1.6,614.0,0.9555114450274363,6.421622267806518
30.8,6.3,7.0,1.4,201.0,0.8754687373538999,5.308267697401205
27.8,6.6,6.8,1.1,347.0,0.7419373447293773,5.8522024797744745
26.7,7.1,7.5,0.8,1097.0,0.5877866649021191,7.001245622069476
27.0,6.0,7.3,1.2,78.0,0.7884573603642702,4.3694478524670215
26.8,6.1,7.7,1.2,211.0,0.7884573603642702,5.356586274672012
19.0,5.8,7.8,0.6,1100.0,0.4700036292457356,7.00397413672268
21.4,6.1,8.0,0.9,1260.0,0.6418538861723948,7.13966033596492
27.1,7.3,7.3,2.3,336.0,1.1939224684724346,5.820082930352362
26.3,7.6,7.4,2.4,834.0,1.2237754316221157,6.727431724850855
28.3,6.5,7.1,1.0,212.0,0.6931471805599453,5.3612921657094255
27.9,6.5,7.1,1.0,79.0,0.6931471805599453,4.382026634673881
23.4,7.5,7.8,1.4,18918.0,0.8754687373538999,9.84792198708642
23.5,7.6,7.6,2.3,32918.0,1.1939224684724346,10.401805277658909
22.4,7.3,7.5,1.2,17512.0,0.7884573603642702,9.770698741272664
26.8,7.5,8.0,1.4,23191.0,0.8754687373538999,10.051562670601491
26.5,7.3,7.9,2.9,30836.0,1.3609765531356006,10.336470546681031
22.0,7.4,7.9,2.3,3900.0,1.1939224684724346,8.268988209506656
27.6,6.9,8.1,2.0,22523.0,1.0986122886681098,10.022336686374508
26.8,7.0,8.0,1.8,10469.0,1.0296194171811581,9.256269303864583
25.6,7.2,7.8,1.3,31034.0,0.832909122935104,10.342870878847753
26.5,7.3,8.0,1.2,5289.0,0.7884573603642702,8.573573524852344
24.0,6.7,7.8,1.0,468.0,0.6931471805599453,6.150602768446279
28.0,8.0,7.7,1.8965,468.0,1.0635031115545417,6.150602768446279
28.0,8.0,8.2,4.0,468.0,1.6094379124341003,6.150602768446279
28.0,7.0,8.2,5.0,468.0,1.791759469228055,6.150602768446279
27.0,7.0,6.4,4.0,468.0,1.6094379124341003,6.150602768446279
27.8,6.7,7.5,1.7,474.0,0.9932517730102833,6.163314804034641
23.4,7.2,6.5,3.1,59.0,1.410986973710262,4.0943445622221
25.4,6.7,6.3,3.3,74.0,1.4586150226995167,4.31748811353631
26.3,6.3,6.5,4.0,124.0,1.6094379124341003,4.8283137373023015
29.0,6.6,6.9,5.4,53.0,1.8562979903656263,3.9889840465642745
24.6,7.1,6.3,3.5,82.0,1.5040773967762742,4.418840607796598
23.5,6.9,6.3,3.5,52.0,1.5040773967762742,3.970291913552122
29.0,7.3,7.1,3.6,104.0,1.5260563034950492,4.653960350157523
27.0,6.1,7.0,5.2,77.0,1.824549292051046,4.356708826689592
24.0,6.9,6.4,3.2,65.0,1.4350845252893227,4.189654742026425
28.7,6.8,6.8,9.4,58.0,2.341805806147327,4.07753744390572
26.3,6.0,6.6,3.9,84.0,1.589235205116581,4.442651256490317
25.7,6.5,6.7,3.3,113.0,1.4586150226995167,4.736198448394496
26.8,3.4,7.8,164.9,160405392.0,5.111385197196399,18.89321487502599
27.0,6.7,7.3,1.8965,468.0,1.0635031115545417,6.150602768446279
23.3,5.5,7.2,9.7,4975.0,2.3702437414678603,8.512381634419015
22.8,4.7,7.3,23.8,56000.0,3.2108436531709366,10.933124826700707
23.3,5.3,7.2,11.3,6025.0,2.509599262378372,8.703838719690246
21.8,4.9,7.3,23.5,54250.0,3.1986731175506815,10.90137670441254
24.3,5.3,7.4,13.0,26750.0,2.6390573296152584,10.19432713480299
23.5,4.9,7.5,16.5,30500.0,2.8622008809294686,10.32551474894327
24.0,4.4,7.4,24.8,55250.0,3.250374491927572,10.919641718763716
23.5,4.8,7.2,20.3,43700.0,3.0587070727153796,10.685126264117057
23.3,5.1,7.3,14.8,8425.0,2.760009940032921,9.039077442538963
22.5,4.6,7.4,24.3,50000.0,3.2308043957334744,10.819798284210286
26.0,4.0,7.4,26.0,57500.0,3.295836866004329,10.959557617938563
25.8,4.4,7.3,21.5,43750.0,3.1135153092103742,10.686269748667398
27.0,6.7,6.9,13.0,468.0,2.6390573296152584,6.150602768446279
27.0,6.7,6.5,15.0,468.0,2.772588722239781,6.150602768446279
27.0,5.0,7.3,33.9,468.0,3.5524868292083815,6.150602768446279
27.0,6.7,6.7,18.0,468.0,2.9444389791664403,6.150602768446279
30.7,4.8,7.6,0.8,9.0,0.5877866649021191,2.302585092994046
20.3,7.1,7.5,1.3,19.0,0.832909122935104,2.995732273553991
20.7,7.1,7.5,1.4,22.0,0.8754687373538999,3.1354942159291497
20.8,6.6,7.5,1.6,24.0,0.9555114450274363,3.2188758248682006
20.6,4.9,7.4,16.3,120.0,2.8507065015037334,4.795790545596741
28.0,4.9,8.3,1.0,5.0,0.6931471805599453,1.791759469228055
23.4,5.5,7.4,0.8,6.0,0.5877866649021191,1.9459101490553132
25.3,5.5,8.1,1.1,6.0,0.7419373447293773,1.9459101490553132
31.1,5.0,7.3,1.7,12.0,0.9932517730102833,2.5649493574615367
26.3,5.6,8.1,1.1,6.0,0.7419373447293773,1.9459101490553132
22.0,7.3,7.3,2.1,32.0,1.1314021114911006,3.4965075614664802
24.4,7.2,7.3,2.2,57.0,1.1631508098056809,4.060443010546419
23.7,7.2,7.4,2.2,56.0,1.1631508098056809,4.04305126783455
24.6,7.6,7.2,1.8,57.0,1.0296194171811581,4.060443010546419
23.1,7.1,7.5,2.2,413.0,1.1631508098056809,6.025865973825314
21.7,5.2,2.9,7.8,30.0,2.174751721484161,3.4339872044851463
18.2,7.3,7.1,1.3,48.0,0.832909122935104,3.8918202981106265
18.8,7.6,7.2,1.2,36.0,0.7884573603642702,3.6109179126442243
23.8,8.0,6.9,1.8,49.0,1.0296194171811581,3.912023005428146
17.8,7.9,7.3,1.4,29.0,0.8754687373538999,3.4011973816621555
18.7,7.4,7.2,1.9,32.0,1.0647107369924282,3.4965075614664802
18.8,7.7,7.2,1.6,63.0,0.9555114450274363,4.1588830833596715
21.3,6.8,2.7,3.2,11.0,1.4350845252893227,2.4849066497880004
22.6,7.1,6.5,3.8,1072.0,1.5686159179138452,6.9782137426306985
25.2,7.8,7.2,1.6,41.0,0.9555114450274363,3.7376696182833684
24.8,7.3,7.3,2.0,47.0,1.0986122886681098,3.871201010907891
19.9,7.3,7.0,1.8,45.0,1.0296194171811581,3.828641396489095
20.7,7.4,7.1,1.7,42.0,0.9932517730102833,3.7612001156935624
20.6,6.5,7.1,2.7,2722.0,1.308332819650179,7.909489492673759
21.5,7.5,5.7,1.5,23.0,0.9162907318741551,3.1780538303479458
17.7,5.8,6.9,3.1,463.0,1.410986973710262,6.139884552226255
17.9,6.9,7.2,1.4,33.0,0.8754687373538999,3.5263605246161616
23.9,7.8,7.3,1.9,444.0,1.0647107369924282,6.09807428216624
18.0,6.6,7.0,2.3,63.0,1.1939224684724346,4.1588830833596715
18.4,7.6,7.1,1.7,53.0,0.9932517730102833,3.9889840465642745
18.8,7.8,7.0,1.4,35.0,0.8754687373538999,3.58351893845611
24.8,7.7,7.4,1.6,56.0,0.9555114450274363,4.04305126783455
19.3,7.1,7.0,1.8,43.0,1.0296194171811581,3.784189633918261
20.6,7.4,7.0,1.6,87.0,0.9555114450274363,4.477336814478207
20.7,7.5,7.2,1.6,46.0,0.9555114450274363,3.8501476017100584
18.4,3.1,7.2,21.8,31444.0,3.126760535960395,10.355995266977605
19.1,4.7,7.2,13.6,20056.0,2.681021528714291,9.906333498986047
19.7,2.1,7.2,37.2,62333.0,3.6428355156125294,11.040262302298586
20.1,1.8,7.2,40.6,96944.0,3.728100167267218,11.481899086365106
17.6,7.2,6.9,1.7,56.0,0.9932517730102833,4.04305126783455
22.7,7.9,7.1,1.2,50.0,0.7884573603642702,3.9318256327243257
17.9,6.9,6.9,2.2,45.0,1.1631508098056809,3.828641396489095
18.9,1.9,7.0,34.2,85667.0,3.5610460826040513,11.35823463929046
19.4,4.5,7.1,15.5,43333.0,2.803360380906535,10.676692825266652
23.7,7.2,7.1,6.7,476.0,2.0412203288596382,6.1675164908883415
22.7,7.5,7.0,2.1,122.0,1.1314021114911006,4.812184355372417
23.6,7.1,7.5,1.9,468.0,1.0647107369924282,6.150602768446279
23.8,7.0,7.6,1.8,468.0,1.0296194171811581,6.150602768446279
23.5,7.2,7.9,1.9,468.0,1.0647107369924282,6.150602768446279
23.5,6.5,7.8,1.8,468.0,1.0296194171811581,6.150602768446279
27.4,6.6,7.7,1.7,325.0,0.9932517730102833,5.786897381366708
21.9,6.7,7.8,4.8,520.0,1.7578579175523736,6.255750041753367
27.5,6.6,7.7,3.7,575.0,1.547562508716013,6.3561076606958915
31.0,7.1,7.8,8.0,468.0,2.1972245773362196,6.150602768446279
28.0,7.2,7.4,0.7,10.0,0.5306282510621704,2.3978952727983707
27.0,6.2,8.4,9.0,350.0,2.302585092994046,5.860786223465865
30.0,2.2,8.0,17.9,25478.0,2.9391619220655967,10.145609862448119
31.0,2.0,7.7,32.3,15173.0,3.505557396986398,9.62733871589802
29.0,2.4,7.6,6.2,13.0,1.9740810260220096,2.6390573296152584
31.0,5.9,7.2,2.1,90.0,1.1314021114911006,4.51085950651685
30.0,6.1,6.8,1.3,3808.0,0.832909122935104,8.245121966478605
30.0,5.5,6.9,1.3,11113.0,0.832909122935104,9.315960853839867
29.0,5.4,7.2,1.5,2309.0,0.9162907318741551,7.745002803515839
29.0,5.8,7.2,5.3,3322.0,1.840549633397487,8.108623268354595
29.0,5.9,6.7,1.5,5793.0,0.9162907318741551,8.664578178329295
28.0,6.4,6.7,1.3,3636.0,0.832909122935104,8.19891444498699
30.0,6.2,7.7,1.3,4517.0,0.832909122935104,8.415824697027949
30.0,6.1,7.8,1.5,5840.0,0.9162907318741551,8.67265729404031
27.0,7.3,6.9,0.7,4388.0,0.5306282510621704,8.386856689688234
28.0,6.8,6.6,1.5,3949.0,0.9162907318741551,8.281470857895167
29.0,7.4,6.5,2.3,16691.0,1.1939224684724346,9.722684841711443
28.0,7.0,6.8,1.6,2404.0,0.9555114450274363,7.785305182539862
29.0,6.3,7.5,1.6,4267.0,0.9555114450274363,8.358900612421644
29.0,7.1,6.8,0.8,3567.0,0.5877866649021191,8.1797604936999
30.0,7.3,6.8,1.2,2446.0,0.7884573603642702,7.802618063442671
28.0,6.7,6.6,1.0,3496.0,0.6931471805599453,8.159660737063376
28.0,7.4,6.8,1.3,1404.0,0.832909122935104,7.247792581767846
29.0,4.5,6.6,2.4,5889.0,1.2237754316221157,8.681011276645632
28.0,6.1,6.9,1.8,3937.0,1.0296194171811581,8.278428259199071
30.0,5.9,7.3,1.6,2794.0,0.9555114450274363,7.9355873855892
30.0,2.4,6.5,4.8,14217.0,1.7578579175523736,9.562264046489428
31.0,4.0,6.8,1.8,2280.0,1.0296194171811581,7.732369222284388
29.0,5.4,7.6,1.6,1330.0,0.9555114450274363,7.193685818395112
30.0,5.3,7.6,1.4,2517.0,0.8754687373538999,7.831220214604293
29.0,7.0,6.9,0.8,3059.0,0.5877866649021191,8.026170194946426
29.0,5.9,7.7,2.1,831.0,1.1314021114911006,6.723832440821209
29.0,7.1,6.5,1.7,8163.0,0.9932517730102833,9.007489523929735
29.0,6.9,7.7,3.3,123.0,1.4586150226995167,4.820281565605037
30.0,6.6,7.9,3.2,104.0,1.4350845252893227,4.653960350157523
27.0,6.6,7.7,3.6,77.0,1.5260563034950492,4.356708826689592
27.0,6.8,7.7,3.4,75.0,1.4816045409242156,4.330733340286331
27.0,4.8,7.2,8.4,408.0,2.2407096892759584,6.013715156042802
23.0,6.4,8.0,4.2,68.0,1.6486586255873816,4.23410650459726
29.0,6.8,7.6,3.0,295.0,1.3862943611198906,5.69035945432406
29.0,6.7,7.5,4.6,132.0,1.7227665977411035,4.890349128221754
28.0,5.8,7.9,9.5,451.0,2.3513752571634776,6.113682179832232
29.0,6.9,7.7,3.1,168.0,1.410986973710262,5.1298987149230735
25.0,4.9,7.6,55.5,964.0,4.034240638152395,6.872128101338986
28.0,6.9,7.9,2.7,107.0,1.308332819650179,4.68213122712422
29.0,6.8,7.5,3.0,241.0,1.3862943611198906,5.488937726156687
29.0,6.7,7.3,2.9,209.0,1.3609765531356006,5.3471075307174685
29.0,5.6,6.9,4.5,173.0,1.7047480922384253,5.159055299214529
29.0,6.5,7.3,3.0,284.0,1.3862943611198906,5.652489180268651
30.0,7.1,7.5,3.0,297.0,1.3862943611198906,5.697093486505405
30.0,6.4,7.3,3.1,191.0,1.410986973710262,5.2574953720277815
29.0,6.9,7.7,2.9,268.0,1.3609765531356006,5.594711379601839
25.0,7.0,7.9,2.9,86.0,1.3609765531356006,4.465908118654584
30.0,6.4,7.6,3.7,139.0,1.547562508716013,4.941642422609304
30.0,6.9,7.7,2.8,123.0,1.33500106673234,4.820281565605037
31.0,6.3,7.7,3.5,116.0,1.5040773967762742,4.762173934797756
30.0,6.5,7.5,3.4,126.0,1.4816045409242156,4.844187086458591
30.0,6.3,7.4,4.7,134.0,1.7404661748405046,4.90527477843843
28.0,6.5,8.1,4.0,115.0,1.6094379124341003,4.7535901911063645
28.0,7.0,8.0,3.5,245.0,1.5040773967762742,5.5053315359323625
28.0,7.0,8.0,2.9,74.0,1.3609765531356006,4.31748811353631
27.0,6.8,7.8,3.3,77.0,1.4586150226995167,4.356708826689592
27.0,6.4,7.6,3.2,142.0,1.4350845252893227,4.962844630259907
26.0,6.7,7.7,3.0,73.0,1.3862943611198906,4.30406509320417
27.0,6.7,7.6,2.9,64.0,1.3609765531356006,4.174387269895637
28.0,6.6,7.8,3.5,79.0,1.5040773967762742,4.382026634673881
23.0,7.0,7.7,2.4,112.0,1.2237754316221157,4.727387818712341
22.0,6.8,7.6,2.9,123.0,1.3609765531356006,4.820281565605037
23.0,6.9,7.5,2.3,108.0,1.1939224684724346,4.6913478822291435
26.0,7.0,7.2,0.8,637.0,0.5877866649021191,6.45833828334479
26.0,6.6,7.0,1.1,670.0,0.7419373447293773,6.508769136971682
26.0,6.6,7.3,0.7,541.0,0.5306282510621704,6.295266001439646
26.0,6.2,7.3,0.8,609.0,0.5877866649021191,6.413458957167357
26.0,7.1,7.0,1.0,538.0,0.6931471805599453,6.289715570908998
26.0,7.0,6.7,1.1,528.0,0.7419373447293773,6.270988431858299
29.0,6.7,7.3,1.1,2025.0,0.7419373447293773,7.613818684808629
28.0,6.2,7.3,1.0,676.0,0.6931471805599453,6.517671272912275
28.0,7.1,8.1,0.9,992.0,0.6418538861723948,6.900730664045173
29.0,6.3,6.3,1.2,780.0,0.7884573603642702,6.660575149839686
26.0,7.3,7.2,0.6,893.0,0.4700036292457356,6.795705775173514
26.0,7.0,7.3,0.9,503.0,0.6418538861723948,6.222576268071369
28.0,6.8,7.1,0.8,1169.0,0.5877866649021191,7.064759027791802
29.0,7.4,7.2,0.7,255.0,0.5306282510621704,5.545177444479562
28.0,1.7,6.6,3.4,1717.0,1.4816045409242156,7.4489161025442
26.0,6.1,7.5,1.4,2686.0,0.8754687373538999,7.8961806086154915
26.0,6.6,7.2,0.8,660.0,0.5877866649021191,6.493753839851686
25.0,6.6,7.2,0.8,810.0,0.5877866649021191,6.698268054115413
29.0,6.0,6.7,1.2,680.0,0.7884573603642702,6.523562306149512
29.0,6.6,6.8,1.0,626.0,0.6931471805599453,6.440946540632921
28.0,0.6,6.7,4.1,1308.0,1.62924053973028,7.1770187659099
27.0,1.8,6.6,2.0,1410.0,1.0986122886681098,7.252053951852814
25.0,7.1,7.2,1.0,608.0,0.6931471805599453,6.411818267709897
26.0,3.9,7.6,2.5,7240.0,1.252762968495368,8.88751459738882
27.0,6.6,8.0,1.1,783.0,0.7419373447293773,6.664409020350408
27.0,7.0,7.1,0.8,77.0,0.5877866649021191,4.356708826689592
29.0,7.3,7.0,0.7,258.0,0.5306282510621704,5.556828061699537
29.0,0.5,7.1,21.2,15833.0,3.100092288878234,9.669914805731379
29.0,7.0,7.4,0.9,1400.0,0.6418538861723948,7.244941546337007
29.0,6.1,6.8,1.1,394.0,0.7419373447293773,5.978885764901122
27.0,7.0,6.7,1.3,248.0,0.832909122935104,5.517452896464707
30.0,5.2,6.9,1.5,465.0,0.9162907318741551,6.144185634125646
27.0,6.1,8.0,1.1,1572.0,0.7419373447293773,7.360739903058278
27.0,6.5,6.9,1.8,1481.0,1.0296194171811581,7.301147805856032
25.0,7.9,7.2,1.1,845.0,0.7419373447293773,6.740519359606223
25.0,7.5,6.9,0.9,256.0,0.6418538861723948,5.54907608489522
26.0,7.0,7.4,1.0,897.0,0.6931471805599453,6.8001700683022
29.0,7.3,7.3,0.9,1788.0,0.6418538861723948,7.489412083508719
27.0,7.5,6.9,1.6,1400.0,0.9555114450274363,7.244941546337007
27.0,6.8,6.9,1.7,1260.0,0.9932517730102833,7.13966033596492
27.0,5.8,7.3,0.9,343.0,0.6418538861723948,5.840641657373398
28.0,7.1,7.2,0.8,184.0,0.5877866649021191,5.220355825078324
26.0,6.8,7.1,0.7,3460.0,0.5306282510621704,8.149312843635345
29.0,5.7,7.3,1.5,144.0,0.9162907318741551,4.976733742420574
27.0,6.7,7.1,1.2,1739.0,0.7884573603642702,7.461640392208575
28.0,7.0,6.9,0.9,278.0,0.6418538861723948,5.631211781821365
29.0,6.5,7.0,1.3,175.0,0.832909122935104,5.170483995038151
28.0,6.6,7.3,1.4,1875.0,0.8754687373538999,7.53689712956617
29.0,7.0,7.3,0.8,1813.0,0.5877866649021191,7.503289630675082
26.0,6.3,7.2,0.8,880.0,0.5877866649021191,6.78105762593618
28.0,6.0,7.0,1.1,493.0,0.7419373447293773,6.202535517187923
28.0,4.4,7.1,1.5,722.0,0.9162907318741551,6.583409222158765
28.0,4.5,7.2,1.0,537.0,0.6931471805599453,6.2878585601617845
28.0,5.1,6.9,2.1,1946.0,1.1314021114911006,7.5740450053721995
27.0,7.5,7.2,1.1,1134.0,0.7419373447293773,7.034387929915503
28.0,6.8,7.0,1.3,2267.0,0.832909122935104,7.7266536648476425
28.0,6.8,6.9,1.4,1785.0,0.8754687373538999,7.487733761436444
28.0,5.9,6.8,2.2,1520.0,1.1631508098056809,7.327123292259293
28.0,4.9,6.7,2.2,2200.0,1.1631508098056809,7.696667081526462
28.0,6.8,6.9,1.4,1223.0,0.8754687373538999,7.1098794630722715
28.0,7.1,6.9,1.2,1636.0,0.7884573603642702,7.400620577371135
26.0,6.9,6.6,1.1,542.0,0.7419373447293773,6.297109319933935
28.0,6.5,6.3,1.0,323.0,0.6931471805599453,5.780743515792329
29.0,4.9,6.6,2.1,1241.0,1.1314021114911006,7.124478262493424
28.0,4.2,6.5,1.4,528.0,0.8754687373538999,6.270988431858299
28.0,6.9,7.1,0.9,336.0,0.6418538861723948,5.820082930352362
26.0,6.6,6.7,0.8,464.0,0.5877866649021191,6.142037405587356
29.0,4.5,6.6,2.1,435.0,1.1314021114911006,6.077642243349034
29.0,6.2,7.2,1.3,141.0,0.832909122935104,4.955827057601261
27.0,6.6,7.1,1.1,810.0,0.7419373447293773,6.698268054115413
29.0,6.3,7.3,1.2,1813.0,0.7884573603642702,7.503289630675082
27.0,6.0,7.6,1.1,362.0,0.7419373447293773,5.8944028342648505
27.0,6.0,7.8,1.1,343.0,0.7419373447293773,5.840641657373398
20.0,5.8,7.4,0.6,1517.0,0.4700036292457356,7.325148957955575
24.0,6.1,7.5,0.5,1458.0,0.4054651081081644,7.285506548522785
28.0,6.4,7.1,2.3,398.0,1.1939224684724346,5.988961416889864
27.0,7.1,7.4,1.9,995.0,1.0647107369924282,6.903747257584598
32.0,6.7,7.2,1.0,70.0,0.6931471805599453,4.2626798770413155
30.0,6.8,7.1,1.0,137.0,0.6931471805599453,4.927253685157205
22.0,7.8,7.9,1.5,15083.0,0.9162907318741551,9.621389858378247
22.0,7.7,8.1,2.0,32017.0,1.0986122886681098,10.37405352363804
24.0,6.9,7.6,1.6,5395.0,0.9555114450274363,8.593413217327646
27.0,7.3,8.0,1.6,4348.0,0.9555114450274363,8.37770121259764
26.0,6.8,8.1,2.6,5142.0,1.2809338454620642,8.545391845774915
25.0,7.2,8.1,3.1,4586.0,1.410986973710262,8.430981494597171
28.0,8.0,8.3,1.4,4319.0,0.8754687373538999,8.371010681238156
29.0,8.2,8.0,2.0,1116.0,1.0986122886681098,7.018401799069201
26.0,7.0,8.0,1.8,3573.0,1.0296194171811581,8.181440695719374
28.0,7.2,8.1,1.6,2324.0,0.9555114450274363,7.751475318021456
31.0,6.8,7.8,2.1,468.0,1.1314021114911006,6.150602768446279
25.0,6.5,7.9,3.0,468.0,1.3862943611198906,6.150602768446279
25.0,6.9,7.4,3.0,468.0,1.3862943611198906,6.150602768446279
25.0,6.8,8.1,1.8965,468.0,1.0635031115545417,6.150602768446279
26.0,6.0,7.3,1.8965,468.0,1.0635031115545417,6.150602768446279
27.0,6.8,7.5,2.1,589.0,1.1314021114911006,6.380122536899765
23.0,7.3,7.6,1.9,89.0,1.0647107369924282,4.499809670330265
25.0,7.0,7.7,2.2,131.0,1.1631508098056809,4.882801922586371
26.0,6.7,7.7,3.1,300.0,1.410986973710262,5.707110264748875
29.0,7.2,7.2,2.1,91.0,1.1314021114911006,4.5217885770490405
24.0,7.0,7.1,1.9,118.0,1.0647107369924282,4.77912349311153
24.0,7.0,7.5,1.7,87.0,0.9932517730102833,4.477336814478207
29.0,7.4,7.0,15.6,174.0,2.8094026953624978,5.1647859739235145
29.0,7.2,7.3,2.9,123.0,1.3609765531356006,4.820281565605037
24.0,7.1,7.4,1.8,90.0,1.0296194171811581,4.51085950651685
29.0,7.2,6.9,3.8,104.0,1.5686159179138452,4.653960350157523
26.0,6.7,7.6,3.3,249.0,1.4586150226995167,5.521460917862246
27.0,6.7,7.6,4.1,251.0,1.62924053973028,5.529429087511423
32.0,0.2,7.2,185.8,300000000.0,5.230038525794742,19.519293035953808
27.0,6.8,8.0,3.1,468.0,1.410986973710262,6.150602768446279
21.0,5.5,7.4,8.8,5500.0,2.2823823856765264,8.612685172875459
24.0,5.5,7.4,25.0,63000.0,3.258096538021482,11.050905878263567
21.0,5.3,7.3,9.9,10000.0,2.388762789235098,9.210440366976517
24.0,5.1,7.4,21.9,57750.0,3.131136910560194,10.963895944251435
21.0,5.3,7.5,13.5,34750.0,2.6741486494265287,10.455963627557306
18.0,4.9,7.4,17.5,40667.0,2.917770732084279,10.613196821395052
22.0,4.3,7.5,24.5,65000.0,3.2386784521643803,11.082157933374816
22.0,4.8,7.4,26.0,55000.0,3.295836866004329,10.915106645867503
21.0,5.1,7.4,16.0,12000.0,2.833213344056216,9.392745258631441
24.0,5.3,7.4,26.9,66250.0,3.32862668882732,11.101205838074172
22.0,4.9,7.4,27.8,40500.0,3.3603753871419,10.609081944147828
22.0,5.2,7.4,20.5,29500.0,3.068052935133617,10.292179440058462
27.0,6.4,7.9,21.0,468.0,3.091042453358316,6.150602768446279
27.0,6.6,7.8,18.0,468.0,2.9444389791664403,6.150602768446279
27.0,6.4,8.0,19.5,468.0,3.0204248861443626,6.150602768446279
33.0,4.8,7.5,2.4,4.0,1.2237754316221157,1.6094379124341003
20.0,7.7,7.4,1.2,19.0,0.7884573603642702,2.995732273553991
20.0,7.3,7.0,1.4,22.0,0.8754687373538999,3.1354942159291497
20.0,7.1,7.7,1.5,23.0,0.9162907318741551,3.1780538303479458
20.0,3.3,7.5,185.0,468.0,5.225746673713202,6.150602768446279
18.0,6.2,7.5,41.5,235.0,3.7495040759303713,5.4638318050256105
24.0,6.0,8.3,1.4,16.0,0.8754687373538999,2.833213344056216
19.0,5.9,7.3,1.5,12.0,0.9162907318741551,2.5649493574615367
23.0,6.4,8.0,1.2,21.0,0.7884573603642702,3.091042453358316
24.0,5.9,7.9,1.5,14.0,0.9162907318741551,2.70805020110221
23.0,7.3,7.4,2.1,46.0,1.1314021114911006,3.8501476017100584
28.0,8.5,7.5,2.7,31.0,1.308332819650179,3.4657359027997265
29.0,8.9,7.0,1.9,45.0,1.0647107369924282,3.828641396489095
30.0,8.0,7.8,2.1,51.0,1.1314021114911006,3.9512437185814275
30.0,7.5,7.7,1.2,54.0,0.7884573603642702,4.007333185232471
28.0,8.5,7.6,2.0,16.0,1.0986122886681098,2.833213344056216
29.0,8.4,7.5,1.9,75.0,1.0647107369924282,4.330733340286331
30.0,8.7,7.2,3.2,52.0,1.4350845252893227,3.970291913552122
29.0,6.5,7.7,8.2,114.0,2.2192034840549946,4.74493212836325
28.0,8.6,7.5,4.6,39.0,1.7227665977411035,3.6888794541139363
28.0,8.9,7.5,1.2,33.0,0.7884573603642702,3.5263605246161616
30.0,9.8,8.4,1.2,10.0,0.7884573603642702,2.3978952727983707
28.0,7.6,7.5,1.3,30.0,0.832909122935104,3.4339872044851463
29.0,8.7,7.6,1.2,60.0,0.7884573603642702,4.110873864173311
28.0,8.4,7.4,2.4,48.0,1.2237754316221157,3.8918202981106265
29.0,8.7,7.6,2.5,59.0,1.252762968495368,4.0943445622221
32.0,8.2,7.4,1.9,46.0,1.0647107369924282,3.8501476017100584
32.0,8.0,7.2,1.4,80.0,0.8754687373538999,4.394449154672439
30.0,8.4,7.6,1.5,20.0,0.9162907318741551,3.044522437723423
29.0,9.4,7.8,1.0,16.0,0.6931471805599453,2.833213344056216
31.0,8.1,8.0,2.4,73.0,1.2237754316221157,4.30406509320417
29.0,8.1,8.0,1.8,26.0,1.0296194171811581,3.295836866004329
30.0,8.7,7.6,2.6,24.0,1.2809338454620642,3.2188758248682006
29.0,8.7,7.6,1.9,58.0,1.0647107369924282,4.07753744390572
30.0,9.2,7.6,1.9,30.0,1.0647107369924282,3.4339872044851463
29.0,8.3,7.7,2.0,48.0,1.0986122886681098,3.8918202981106265
29.0,5.9,7.1,6.6,522.0,2.028148247292285,6.259581464064923
30.0,4.3,7.4,12.3,412.0,2.5877640352277083,6.023447592961033
29.0,8.2,7.1,3.3,12.0,1.4586150226995167,2.5649493574615367
28.0,11.1,7.6,3.6,32.0,1.5260563034950492,3.4965075614664802
